environment,file,label,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
outside,happy_1.wav,happy,20.869915008544922,0.47885531187057495,14.156013488769531,16.47879981994629,31.387048721313477,17.231035232543945,195.05325317382812,412.6131896972656,169.77484130859375,125.00643920898438,0.9854325652122498,0.7763262391090393,0.43016815185546875,0.6271449327468872,1.6215858459472656,1.1914176940917969,16.307214736938477,7.781797409057617,14.883028984069824,6.237258434295654,1.3695908784866333,1.0174559354782104,36.871002197265625,0.23900631070137024,3.8848328590393066,3.0809381008148193,3.6166720390319824,3.059828758239746,2.279179573059082,7.007423400878906,0.12799207866191864,1.1322826147079468,1.7656173706054688,0.6562650799751282,-1.8321359157562256,-3.067380428314209,1.3235116004943848,19.46131134033203,24.623016357421875,0.9828974008560181,719.4130859375,0.2565535604953766,1366.9737548828125,0.1527281552553177,-42.074913024902344,-1.303389549255371,1662.3941650390625,0.14581814408302307,1115.760986328125,0.25868144631385803,-49.419151306152344,-1.0209476947784424,2827.638671875,0.11867998540401459,961.8412475585938,0.41690793633461,-59.12687301635742,-0.7973390817642212,-17.11371612548828,-0.4249770939350128,32.06672668457031,0.23847410082817078,-0.039583515375852585,-0.8739852905273438,-0.013964981772005558,-0.8577109575271606,1.4623695611953735,0.9986416101455688,37.393978118896484,0.23960091173648834,4.342538833618164,2.770615816116333,3.523479700088501,3.295905351638794,1.5224837064743042,10.971116065979004,-15.157174110412598,29.145893096923828,-0.05066942051053047,-0.008717549033463001,0.917772114276886,2.127659559249878,3.896104097366333,0.2133333384990692,0.22420229017734528,0.035999998450279236,0.02576819807291031,-19.494583129882812
outside,happy_13.wav,happy,27.118566513061523,0.37897154688835144,15.393534660339355,29.98531723022461,37.434818267822266,22.041282653808594,310.9863586425781,435.61090087890625,95.93135833740234,62.113121032714844,1.2049646377563477,0.9520882964134216,0.19582416117191315,0.7813448905944824,2.1734817028045654,1.9776575565338135,26.950037002563477,15.130949020385742,21.62088394165039,14.044610977172852,1.2633873224258423,1.0283362865447998,40.256221771240234,0.37448403239250183,7.814957618713379,1.8277475833892822,5.827256679534912,2.279632329940796,4.370122909545898,3.9045212268829346,0.10205507278442383,1.5886139869689941,1.4154845476150513,0.9632964134216309,3.522697687149048,2.2149834632873535,14.41933536529541,1.3561376333236694,38.46152114868164,0.3353438079357147,747.7935180664062,0.22755876183509827,1362.3720703125,0.16864731907844543,-36.45796203613281,-1.2954227924346924,1722.4310302734375,0.13563328981399536,1006.6400146484375,0.3275489807128906,-44.630611419677734,-0.9764263033866882,2917.713134765625,0.10179983824491501,913.2919311523438,0.37779656052589417,-56.734073638916016,-0.6985374093055725,-21.770307540893555,-0.3849121928215027,35.99107360839844,0.2667441666126251,0.010184717364609241,6.288802623748779,-0.018605131655931473,-0.626658022403717,1.3273100852966309,1.0030512809753418,42.47230911254883,0.2563260793685913,6.786294460296631,1.9690190553665161,5.957692623138428,2.273047685623169,3.2769036293029785,5.31067419052124,-10.936264991760254,18.61493682861328,-0.022628987208008766,-0.011293881572782993,0.6793370842933655,2.8526148796081543,1.7599999904632568,0.5136363506317139,0.4274081289768219,0.042500000447034836,0.016393596306443214,-16.460744857788086
outside,happy_14.wav,happy,31.569881439208984,0.34840235114097595,16.930326461791992,36.14608383178711,41.21510314941406,24.28477668762207,268.5531921386719,441.5213928222656,367.10577392578125,834.515869140625,1.3510011434555054,0.8221573829650879,0.13699330389499664,1.317476749420166,2.4276580810546875,2.2906646728515625,18.229393005371094,13.717321395874023,18.126861572265625,8.792847633361816,1.2241628170013428,1.0050530433654785,33.497215270996094,0.44304442405700684,12.126871109008789,1.0536375045776367,0.6802918910980225,18.582502365112305,-9.589163780212402,-1.8451507091522217,0.06296315789222717,1.9220374822616577,1.2059284448623657,1.0074130296707153,6.2961931228637695,1.198983907699585,10.864469528198242,1.6388636827468872,33.5993766784668,0.4255973696708679,785.6193237304688,0.1775192767381668,1251.650390625,0.18891571462154388,-37.62821578979492,-1.404860258102417,1781.8319091796875,0.13569994270801544,940.7836303710938,0.3733137249946594,-47.563777923583984,-1.0084751844406128,3077.318115234375,0.09446550160646439,807.7927856445312,0.5271831154823303,-57.86579132080078,-0.7670667767524719,-21.186166763305664,-0.3848409354686737,35.557281494140625,0.28805768489837646,0.015683386474847794,3.86816143989563,-0.023315533995628357,-0.5271052122116089,1.326441764831543,0.9449864029884338,36.05083084106445,0.321275919675827,10.917661666870117,1.1526079177856445,-0.08495409786701202,-152.14234924316406,-11.03772258758545,-1.6078886985778809,-12.893774032592773,23.42144203186035,-0.030620571225881577,-0.009208433330059052,0.4928407073020935,2.857142925262451,1.4492753744125366,0.6150000095367432,0.4446253180503845,0.06400000303983688,0.04317406564950943,-17.460779190063477
outside,happy_15.wav,happy,26.242218017578125,0.39572980999946594,16.139299392700195,20.590499877929688,37.51531219482422,21.376012802124023,116.39424896240234,84.73538970947266,119.09239959716797,92.5418701171875,0.974506676197052,1.0021463632583618,0.1674543023109436,0.39831602573394775,2.0110881328582764,1.8436338901519775,19.111591339111328,11.696444511413574,20.41495132446289,11.778101921081543,1.1426141262054443,1.2775672674179077,35.96772766113281,0.4306935667991638,12.92982292175293,0.8050717711448669,-1.3210994005203247,-8.006836891174316,-5.915098667144775,-2.8595871925354004,0.0879959762096405,1.576626181602478,1.651700496673584,0.9339168071746826,2.5549557209014893,3.0502331256866455,5.805009365081787,3.3800156116485596,34.21954345703125,0.5393784642219543,704.39111328125,0.21596504747867584,1365.1217041015625,0.18527893722057343,-46.0770378112793,-1.2982224225997925,1722.41064453125,0.16148671507835388,1036.03662109375,0.3275217115879059,-57.03282928466797,-0.9513501524925232,2920.078857421875,0.12364227324724197,1016.2362060546875,0.4237937927246094,-66.78784942626953,-0.7575299143791199,-22.014156341552734,-0.3423493802547455,35.93817138671875,0.25572556257247925,0.011660948395729065,5.048121929168701,-0.024369094520807266,-0.4950536787509918,1.2568086385726929,1.231981873512268,39.22199630737305,0.2862353026866913,12.216633796691895,0.7812882661819458,-0.8079085350036621,-13.294964790344238,-7.07051944732666,-2.5130906105041504,-11.589025497436523,23.685667037963867,-0.018308082595467567,-0.012046431191265583,0.5741759538650513,2.681992530822754,2.3346304893493652,0.3566666841506958,0.30847296118736267,0.056999996304512024,0.03132091835141182,-17.674402236938477
outside,happy_16.wav,happy,27.176708221435547,0.4078690707683563,16.30254554748535,21.743694305419922,39.56670379638672,23.264158248901367,205.23641967773438,237.68455505371094,137.0229034423828,126.87284851074219,1.1590521335601807,1.0784173011779785,0.19172203540802002,0.42518749833106995,2.1678378582000732,1.9761158227920532,33.625152587890625,17.699195861816406,22.856916427612305,15.154833793640137,1.397228479385376,1.1671779155731201,35.88493347167969,0.3833596408367157,12.68453311920166,1.0748668909072876,-1.4876389503479004,-10.15215015411377,-2.2012391090393066,-7.24714469909668,0.0969715490937233,1.3547061681747437,1.739087462425232,0.7868615388870239,2.806666851043701,2.5408143997192383,5.551516056060791,3.815962553024292,33.30549240112305,0.5275961756706238,731.0850830078125,0.2313467264175415,1395.51318359375,0.19016726315021515,-41.75912094116211,-1.349880337715149,1702.0679931640625,0.13941119611263275,1078.5694580078125,0.36046311259269714,-50.60432815551758,-1.0014621019363403,3001.283203125,0.13841480016708374,906.2809448242188,0.48678305745124817,-62.299652099609375,-0.7367439866065979,-21.686473846435547,-0.43623384833335876,36.21255111694336,0.2779088616371155,-0.006678218021988869,-9.278002738952637,-0.020030763000249863,-0.46157893538475037,1.5161914825439453,1.1228574514389038,38.239986419677734,0.2800808250904083,10.923331260681152,1.1598749160766602,-1.527799367904663,-10.27953815460205,-2.940398693084717,-5.726035118103027,-14.140676498413086,24.754465103149414,-0.022076895460486412,-0.013265404850244522,0.678037703037262,3.426124095916748,2.3861169815063477,0.36181819438934326,0.2379388064146042,0.05285714194178581,0.028642768040299416,-17.575197219848633
outside,happy_17.wav,happy,24.1608943939209,0.43027544021606445,15.3587646484375,19.098594665527344,37.687381744384766,22.328617095947266,165.24423217773438,92.49713897705078,162.51583862304688,134.7668914794922,1.0892122983932495,0.9467381834983826,0.22769415378570557,0.5365556478500366,2.163419246673584,1.9357250928878784,21.338397979736328,13.088958740234375,21.024646759033203,14.335776329040527,1.6394639015197754,0.8301473259925842,37.70966720581055,0.30201417207717896,17.29497718811035,0.9505788087844849,11.922282218933105,1.5167458057403564,9.323294639587402,1.5926604270935059,0.13905681669712067,1.2968062162399292,1.797019362449646,0.7934356331825256,0.2650916576385498,26.593957901000977,7.949005603790283,2.7568225860595703,39.704376220703125,0.4569112956523895,601.501220703125,0.3260047733783722,1342.231201171875,0.19798405468463898,-39.738128662109375,-1.282881498336792,1640.9140625,0.10706473886966705,1117.8104248046875,0.33483758568763733,-53.77043151855469,-0.8734684586524963,2781.20166015625,0.10228151828050613,954.280517578125,0.41221848130226135,-63.62735366821289,-0.6712584495544434,-27.185251235961914,-0.4455776810646057,41.60556411743164,0.2745925486087799,-0.04553043097257614,-1.431815505027771,-0.01606808230280876,-0.6091212630271912,1.706807255744934,0.8094003200531006,39.25785827636719,0.2203603833913803,16.28959083557129,0.9911982417106628,12.519963264465332,1.4674314260482788,9.232345581054688,1.6703565120697021,-20.333738327026367,30.15920066833496,-0.037135981023311615,-0.016553381457924843,1.1999062299728394,3.5315983295440674,2.2556393146514893,0.3933333158493042,0.22261077165603638,0.07000000029802322,0.053851645439863205,-17.792327880859375
outside,happy_18.wav,happy,29.52694320678711,0.3877393901348114,15.552690505981445,34.39778137207031,39.47926712036133,23.926576614379883,132.5674591064453,132.20211791992188,117.91890716552734,80.0025634765625,1.1540782451629639,0.9101146459579468,0.10510477423667908,0.685436487197876,2.308486223220825,2.2033815383911133,21.420326232910156,12.127260208129883,17.916385650634766,9.891908645629883,1.2042394876480103,1.2323307991027832,36.95578384399414,0.3063947260379791,10.659875869750977,1.085922360420227,1.213922142982483,9.236199378967285,-0.5553976893424988,-28.094066619873047,0.07412496954202652,1.97384774684906,1.0092735290527344,0.9157068729400635,5.206313133239746,1.4882301092147827,13.50848388671875,1.5890926122665405,38.76250076293945,0.3345266580581665,736.007080078125,0.23750288784503937,1319.3436279296875,0.17791327834129333,-58.8059196472168,-1.1958574056625366,1721.801025390625,0.1418313831090927,1008.34619140625,0.3183416426181793,-66.34375,-0.9608210921287537,2989.21337890625,0.1284031718969345,891.9055786132812,0.3733688294887543,-77.0803451538086,-0.756351113319397,-22.044340133666992,-0.37997156381607056,35.64110565185547,0.26166480779647827,0.012224202044308186,5.2547760009765625,-0.022505156695842743,-0.5831136703491211,1.4348714351654053,1.097450852394104,39.2119140625,0.2754836082458496,9.779353141784668,1.26981782913208,-0.4124683737754822,-27.614736557006836,-4.062841415405273,-3.834272623062134,-21.197284698486328,33.52496337890625,-0.04160377383232117,-0.008443394675850868,0.4264533221721649,3.5714287757873535,3.6231884956359863,0.20933331549167633,0.3103431761264801,0.05230769142508507,0.032852545380592346,-17.43924903869629
outside,happy_19.wav,happy,24.658843994140625,0.38390952348709106,16.18419075012207,20.0152645111084,35.07517623901367,18.8909854888916,191.350341796875,101.48295593261719,137.1953582763672,125.6351089477539,1.0417147874832153,0.8533358573913574,0.23967599868774414,0.7060310244560242,1.8252811431884766,1.5856051445007324,13.019734382629395,9.233454704284668,12.561785697937012,7.07313871383667,1.4600402116775513,0.7804017663002014,36.782352447509766,0.3332074284553528,18.139781951904297,0.7538886666297913,7.368311882019043,1.7163492441177368,3.49035906791687,3.8984549045562744,0.15980713069438934,1.2157926559448242,1.7206168174743652,0.7272881865501404,0.43108078837394714,13.112715721130371,11.571069717407227,1.8033229112625122,39.95437240600586,0.3093346953392029,718.2373657226562,0.21857117116451263,1363.963623046875,0.19772645831108093,-37.472442626953125,-1.3460235595703125,1769.9610595703125,0.13506540656089783,1031.767822265625,0.4215985834598541,-49.74628448486328,-0.9227137565612793,3008.98095703125,0.10094328224658966,958.4478759765625,0.42246273159980774,-60.23381042480469,-0.7046626806259155,-25.036779403686523,-0.33644622564315796,37.84526062011719,0.2653958797454834,-0.038902610540390015,-1.1376683712005615,-0.02319885417819023,-0.4303557872772217,1.595247745513916,0.696782112121582,38.972774505615234,0.2563481032848358,17.59842872619629,0.7453055381774902,7.890039920806885,1.6442289352416992,2.8330795764923096,4.9913482666015625,-19.844022750854492,30.56200408935547,-0.03776446357369423,-0.0111183887347579,0.44578665494918823,2.477477550506592,1.1467889547348022,0.7879999876022339,0.7220082879066467,0.09999999403953552,0.07118052244186401,-19.223512649536133
outside,happy_2.wav,happy,24.242218017578125,0.40731924772262573,14.360369682312012,19.77167510986328,36.16025924682617,21.799888610839844,155.46311950683594,116.80180358886719,381.5769958496094,825.954345703125,1.0928616523742676,0.6721487045288086,0.4849890470504761,0.7634087800979614,1.738903284072876,1.2539142370224,17.06574249267578,13.449024200439453,15.60649585723877,11.249076843261719,1.0281885862350464,0.9593269228935242,32.355045318603516,0.4083106517791748,5.301366329193115,2.1080610752105713,6.640163898468018,1.7061339616775513,-1.5834574699401855,-10.503437042236328,0.09010936319828033,1.6472246646881104,1.7712385654449463,0.7646772861480713,0.766033947467804,9.758825302124023,10.352250099182129,2.791189193725586,25.84873390197754,0.8399401307106018,621.33984375,0.2931634485721588,1399.518310546875,0.14563755691051483,-60.316795349121094,-1.217420220375061,1580.8154296875,0.17213204503059387,1144.7186279296875,0.36716991662979126,-66.16866302490234,-1.030493974685669,2679.58740234375,0.11671271175146103,970.065673828125,0.39986225962638855,-73.37064361572266,-0.8788638114929199,-17.066640853881836,-0.4154813587665558,29.56807518005371,0.2975546419620514,-0.01771867834031582,-2.498201370239258,-0.01639494299888611,-0.7406347393989563,1.136094570159912,0.9461749196052551,35.447547912597656,0.2773377597332001,5.639648914337158,1.8742228746414185,8.333086013793945,1.3625097274780273,-3.736921787261963,-4.685402870178223,-9.411155700683594,19.77695083618164,-0.03230692446231842,-0.009345761500298977,0.742926836013794,2.9279279708862305,2.9748284816741943,0.2507692277431488,0.2451518177986145,0.0819999948143959,0.05827520787715912,-19.85636329650879
outside,happy_20.wav,happy,28.72273826599121,0.35998228192329407,16.536182403564453,32.65446472167969,39.553993225097656,23.017810821533203,211.22640991210938,235.73025512695312,164.99546813964844,173.25173950195312,1.2654623985290527,0.9532436728477478,0.11499206721782684,0.9471988677978516,2.5118751525878906,2.396883010864258,22.664945602416992,10.063650131225586,18.244626998901367,8.670909881591797,1.2538917064666748,1.0281012058258057,33.31550216674805,0.37307122349739075,13.539113998413086,1.1050704717636108,8.217214584350586,1.6144907474517822,-8.581103324890137,-2.69966983795166,0.08972307294607162,1.5856863260269165,1.513854742050171,0.912909984588623,4.367939472198486,1.7832849025726318,10.094691276550293,2.1076037883758545,31.35178565979004,0.5013653635978699,726.323974609375,0.24035196006298065,1259.4715576171875,0.2066013067960739,-43.895790100097656,-1.3268955945968628,1846.2169189453125,0.17364373803138733,957.424072265625,0.4826745092868805,-55.827186584472656,-0.9368618130683899,2951.583251953125,0.11019483953714371,758.875,0.3531966805458069,-59.97248458862305,-0.8503046631813049,-22.544954299926758,-0.39794889092445374,32.11130142211914,0.3335212469100952,0.005625005811452866,10.529343605041504,-0.025016652420163155,-0.5365397930145264,1.4117213487625122,0.9319264888763428,35.06508255004883,0.3189085125923157,13.011773109436035,1.1629126071929932,9.131848335266113,1.478888750076294,-10.881234169006348,-2.2146947383880615,-16.287952423095703,26.312522888183594,-0.011424406431615353,-0.013270127587020397,0.37845033407211304,2.7837259769439697,2.597402572631836,0.32499998807907104,0.2933286130428314,0.06142856925725937,0.07039248198270798,-16.688718795776367
