file,environment,sr_original,duration,pitch_mean,pitch_std,energy_rms,speech_rate,spectral_centroid,spectral_rolloff,spectral_bandwidth,zcr,b1_80_500,b2_500_1k,b3_1k_2k,b4_2k_4k,b5_4k_8k,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,label
baseline_7.wav,cafe,,9.141,155.99084663392196,79.44346157261177,0.04746900871396065,6.892307692307693,839.7163833772208,1532.7250874125873,1197.6615482522272,0.044283353365384616,0.4660603106021881,0.18004295229911804,0.15447533130645752,0.046151053160429,0.06764940172433853,-313.7961120605469,150.5985870361328,22.914363861083984,9.609045028686523,7.431394577026367,20.853557586669922,-3.487826347351074,2.3396475315093994,1.3520543575286865,-5.406095027923584,-5.819839954376221,-3.134943723678589,1.126176357269287,baseline
baseline_8.wav,cafe,,7.734,170.91685791215622,87.38349495660874,0.04786578193306923,6.9818181818181815,1004.4543005257265,1901.924070247934,1271.2907838376473,0.061844250387396695,0.449941486120224,0.1824253350496292,0.11749245226383209,0.06129870191216469,0.11446230858564377,-315.8816223144531,141.06028747558594,25.612146377563477,17.718124389648438,5.451574802398682,17.40491485595703,-2.609023332595825,5.894628047943115,1.8455097675323486,-5.069527626037598,-7.33373498916626,-2.1357240676879883,-1.5241036415100098,baseline
baseline_9.wav,cafe,,7.969,162.4167833604555,83.83481316687573,0.046556256711483,5.772549019607843,928.814710805033,1689.4375,1115.7041641374635,0.05758984375,0.4348297417163849,0.1802527904510498,0.12135308980941772,0.05980744585394859,0.12453162670135498,-348.1346740722656,140.72012329101562,37.88811492919922,14.046917915344238,7.550565719604492,22.13686752319336,-0.48658984899520874,1.4472010135650635,1.3939790725708008,-3.531916618347168,-3.7769875526428223,-2.417289972305298,-0.356824666261673,baseline
baseline_1.wav,outside,,4.907,166.92913540601495,83.60813131156638,0.05296281725168228,4.89128357980817,1025.4626129884284,1816.9642857142858,1260.8353081199257,0.062465122767857144,0.4562295377254486,0.21724586188793182,0.11739625036716461,0.06428536772727966,0.08326519280672073,-279.80413818359375,148.4761505126953,3.551490306854248,3.910877227783203,1.4657204151153564,13.638765335083008,2.355609655380249,3.7863657474517822,2.022700309753418,2.2684576511383057,-2.3488552570343018,0.5996438264846802,2.5768356323242188,baseline
baseline_2.wav,outside,,4.715,168.95493433979138,89.7693762385136,0.054949115961790085,3.605753297540929,923.2623233629042,1796.9805743243244,1210.7074990967737,0.048164986275337836,0.4272710382938385,0.24197672307491302,0.12464335560798645,0.07638722658157349,0.06089785695075989,-278.9545593261719,150.51951599121094,-3.0523109436035156,15.999505043029785,-7.986686706542969,21.175817489624023,-1.3892567157745361,4.161892890930176,4.229423522949219,0.4574275612831116,-2.6366822719573975,-2.562509298324585,8.082402229309082,baseline
baseline_3.wav,outside,,6.037,130.00900691005765,70.78741778694521,0.04463459178805351,3.1470630861922606,871.28261763735,1629.092261904762,1159.7477144351842,0.043712797619047616,0.4295409619808197,0.20056059956550598,0.12312304973602295,0.06407586485147476,0.07489912956953049,-289.55224609375,160.7955322265625,-0.9090964794158936,11.950780868530273,1.8092199563980103,19.581756591796875,-2.6461524963378906,7.559206008911133,3.40871262550354,-1.0778443813323975,0.10577166825532913,-0.3485099673271179,5.677009582519531,baseline
baseline_4.wav,outside,,5.508,195.29195802539815,97.30610702064398,0.08695242553949356,5.446808510638298,900.75021522234,1563.6289739884394,1094.1983705744153,0.06783722453034682,0.5410082340240479,0.2212667465209961,0.08006560057401657,0.05591028183698654,0.06432794034481049,-273.2488708496094,147.0328826904297,23.947006225585938,2.6838457584381104,-8.040451049804688,3.635097026824951,-10.733847618103027,-7.288555145263672,3.4884636402130127,-4.320450305938721,-4.194552421569824,3.077850580215454,4.618807315826416,baseline
baseline_5.wav,outside,,5.859,184.961983121352,90.95832890414549,0.08098379522562027,6.485333333333333,989.8673476780637,1743.5886548913043,1110.135938816848,0.08132271144701086,0.5405932664871216,0.18039359152317047,0.07925260066986084,0.06127186119556427,0.09686853736639023,-272.5693359375,141.7990264892578,23.962831497192383,3.857496738433838,-5.004510402679443,2.9431722164154053,-7.595569133758545,-5.680990695953369,4.705336093902588,-4.102598190307617,-5.64048957824707,4.026864051818848,4.497603893280029,baseline
baseline_6.wav,outside,,6.701,182.95996451900308,90.26777166655386,0.08637487888336182,5.819864016638842,881.9343952099987,1589.3229166666667,1086.0727919566737,0.06115606398809524,0.5424947142601013,0.20277537405490875,0.09094890207052231,0.06188511103391647,0.0603974424302578,-269.8001403808594,151.54371643066406,12.609661102294922,6.03936243057251,-0.899882435798645,0.6591225862503052,-4.447434902191162,-7.451026916503906,3.542318105697632,-3.620903491973877,-5.140690326690674,1.457779049873352,3.8129444122314453,baseline
outside_mixed_v1 copy.wav,mixed,,173.867,209.59464725394972,95.06977842523105,0.08153992146253586,5.320168074174646,937.6936565731728,1719.8656606551344,1224.485774659942,0.05668456492109864,0.5017538070678711,0.20970949530601501,0.11119775474071503,0.057159844785928726,0.06289102137088776,-252.9310760498047,145.6245880126953,16.76951026916504,13.332704544067383,-0.05804966762661934,9.439626693725586,-10.483323097229004,1.2569081783294678,3.071920156478882,-4.2658514976501465,-0.4875718355178833,1.3774861097335815,6.029738426208496,outside_mixed
outside_mixed_v1.wav,mixed,,173.867,209.59464725394972,95.06977842523105,0.08153992146253586,5.320168074174646,937.6936565731728,1719.8656606551344,1224.485774659942,0.05668456492109864,0.5017538070678711,0.20970949530601501,0.11119775474071503,0.057159844785928726,0.06289102137088776,-252.9310760498047,145.6245880126953,16.76951026916504,13.332704544067383,-0.05804966762661934,9.439626693725586,-10.483323097229004,1.2569081783294678,3.071920156478882,-4.2658514976501465,-0.4875718355178833,1.3774861097335815,6.029738426208496,outside_mixed
happy_1.wav,cafe,,4.356,139.91894500846482,64.76136307268347,0.03854166716337204,6.887052341597796,1027.0335864406386,2142.79197080292,1348.9866967068563,0.049113252737226276,0.5408997535705566,0.1469288021326065,0.11303200572729111,0.07844142615795135,0.09424807876348495,-272.1696472167969,141.23072814941406,7.2472076416015625,28.681262969970703,7.595877647399902,7.931947231292725,-8.976314544677734,-0.5030131936073303,-5.569528579711914,-3.1389780044555664,-6.3325276374816895,-6.500924110412598,-3.61885929107666,happy
happy_13.wav,cafe,,3.281,237.9959721811944,98.86638820791305,0.1092003732919693,6.704761904761905,1208.958788293438,2311.5139563106795,1426.588801624116,0.07354084496359223,0.4941674470901489,0.24844537675380707,0.0912977010011673,0.07217749953269958,0.08960676193237305,-207.37396240234375,121.29685974121094,16.178823471069336,11.261079788208008,-18.183679580688477,-2.1018478870391846,-17.021549224853516,-7.074635982513428,-8.635746002197266,-4.673947334289551,-12.038125991821289,-1.0033011436462402,-7.430217742919922,happy
happy_14.wav,cafe,,4.219,215.95402569999456,84.5659033555745,0.10329567641019821,8.533333333333333,1083.429338139197,2079.7230113636365,1329.7706567352166,0.061153527462121215,0.4288782477378845,0.2962191104888916,0.13235192000865936,0.06516233086585999,0.0678822249174118,-202.56964111328125,135.49508666992188,8.286112785339355,4.165050029754639,-16.981273651123047,0.18473464250564575,-16.6520938873291,-7.517375469207764,-6.065351486206055,-4.117720603942871,-10.465058326721191,-4.429150581359863,-5.374462604522705,happy
happy_15.wav,cafe,,5.391,228.4755327133132,87.82175416352104,0.1184333935379982,6.3072463768115945,1091.996754884538,1999.4452662721894,1283.5720184311724,0.06496452015532544,0.43462687730789185,0.26808056235313416,0.13652050495147705,0.07664325088262558,0.07979821413755417,-202.28587341308594,136.76681518554688,8.646357536315918,6.154591083526611,-13.487170219421387,-2.9652178287506104,-18.032798767089844,-9.413796424865723,-6.399309158325195,-9.553411483764648,-12.037293434143066,-5.993311405181885,-9.539982795715332,happy
happy_16.wav,cafe,,5.391,216.52957672293672,90.27597489096176,0.10772863030433655,4.823188405797102,1103.0132847421764,2077.570266272189,1344.6874384205953,0.06516676682692307,0.3765326738357544,0.3121918737888336,0.14904983341693878,0.07664056122303009,0.07523457705974579,-221.630126953125,126.40225219726562,11.487622261047363,8.466862678527832,-9.939472198486328,-0.012443497776985168,-10.509979248046875,-10.03659725189209,-2.5700223445892334,-3.4890594482421875,-9.197930335998535,-4.1407551765441895,-7.319446563720703,happy
happy_17.wav,cafe,,3.984,235.19871640459874,96.2101530674776,0.12251397967338562,6.525490196078431,1031.8172829753958,1937.1875,1324.9496834209206,0.05710546875,0.4250697195529938,0.2918788492679596,0.138231098651886,0.07769662886857986,0.058626510202884674,-206.38946533203125,126.08386993408203,7.442628383636475,9.529084205627441,-13.23525333404541,-1.109547734260559,-15.298456192016602,-10.042335510253906,-1.3564391136169434,-13.480746269226074,-6.149257659912109,-6.295247554779053,-4.652589797973633,happy
happy_18.wav,cafe,,4.453,232.27095327828238,85.84964568659198,0.12121514976024628,7.185964912280702,1096.4523649413675,1972.377232142857,1305.8863956150271,0.06720493861607142,0.38892728090286255,0.3330979347229004,0.1475265622138977,0.06679236888885498,0.06006552278995514,-214.5926513671875,126.76484680175781,9.803618431091309,9.5752534866333,-13.260577201843262,-4.632453441619873,-18.692047119140625,-9.963841438293457,-3.8244755268096924,-7.118199348449707,-8.24954891204834,-7.3494157791137695,-6.434018611907959,happy
happy_19.wav,cafe,,3.75,231.79076424327732,86.62806913109429,0.12904435396194458,8.533333333333333,1198.9341241874092,2297.801906779661,1443.6798174112603,0.07366426112288135,0.459607869386673,0.25297656655311584,0.1003817617893219,0.0843835324048996,0.0964517667889595,-207.5408935546875,112.85939025878906,16.969900131225586,16.56511878967285,-12.00558090209961,-6.085672378540039,-15.065998077392578,-14.25402545928955,-7.319397449493408,-7.316413879394531,-6.46417236328125,-6.731573104858398,-4.734951019287109,happy
happy_2.wav,cafe,,3.281,180.79923859059724,89.22156549430963,0.04074612259864807,7.314285714285714,1577.0353588143787,3508.419296116505,1778.4012431049755,0.09107630461165049,0.4172150492668152,0.13790418207645416,0.12812916934490204,0.14748437702655792,0.14982019364833832,-201.75875854492188,97.8043212890625,7.9610419273376465,29.376188278198242,0.6429053544998169,4.8423662185668945,-9.763711929321289,-1.685322642326355,-12.07603931427002,-2.124037742614746,-10.23617172241211,-8.681370735168457,-7.132012367248535,happy
happy_20.wav,cafe,,4.219,227.80172404587145,100.2945414784152,0.12520267069339752,5.214814814814815,1164.1329834999374,2382.043087121212,1412.9694476349268,0.06800796046401515,0.42139142751693726,0.2929864227771759,0.11748948693275452,0.09469787031412125,0.06646379083395004,-196.73777770996094,120.61656951904297,4.657280921936035,16.870452880859375,-20.098209381103516,-2.385413408279419,-20.661895751953125,-9.869294166564941,-5.841822624206543,-13.860663414001465,-9.000194549560547,-5.205385208129883,-4.639619827270508,happy
happy_21.wav,cafe,,4.922,249.04389234100333,101.07570647680203,0.13102537393569946,6.704761904761905,1161.2591038205667,2147.930194805195,1289.1529273860476,0.0838860846185065,0.3994100093841553,0.26478302478790283,0.14636026322841644,0.08357501775026321,0.09831825643777847,-203.62855529785156,127.46928405761719,7.268034934997559,5.733689308166504,-16.214969635009766,-6.371074199676514,-26.170394897460938,-16.027677536010742,-7.2203192710876465,-11.087997436523438,-11.46938419342041,-6.296149730682373,-3.0420925617218018,happy
happy_3.wav,cafe,,3.047,197.8899865772364,96.51600642096523,0.04941923916339874,8.533333333333333,1304.4281276246209,2681.0709635416665,1583.1755491902156,0.0717010498046875,0.47482365369796753,0.1620311439037323,0.11384391784667969,0.10437633842229843,0.12802277505397797,-214.11956787109375,113.01904296875,11.275469779968262,29.60054588317871,2.1088740825653076,0.6080408692359924,-13.029778480529785,-0.7479464411735535,-10.785016059875488,-5.79802942276001,-9.375167846679688,-9.387633323669434,-8.368453979492188,happy
happy_50.wav,cafe,,5.039,230.63069255857644,78.48503619307206,0.05254629626870155,5.953488372093023,1167.2791053144915,2131.1807753164558,1301.822713215806,0.08724164359177215,0.4903145730495453,0.15559454262256622,0.15114645659923553,0.05591348558664322,0.13009825348854065,-311.8214111328125,127.86457061767578,30.95347023010254,9.13652515411377,7.103157043457031,17.590625762939453,-7.57457971572876,-1.8666422367095947,-6.91389274597168,-12.563348770141602,-16.15102767944336,-9.028465270996094,-0.34502971172332764,happy
happy_51.wav,cafe,,7.617,180.29831028960228,90.20659875643256,0.051593564450740814,5.776410256410257,937.211929792081,1668.1485355648535,1246.4578985771252,0.05914536480125523,0.47111159563064575,0.16126996278762817,0.16940823197364807,0.034613966941833496,0.10585126280784607,-323.79486083984375,142.70835876464844,41.08234405517578,7.617753505706787,14.262178421020508,23.325359344482422,-7.920645713806152,-2.97933030128479,-4.96516227722168,-8.72649097442627,-7.413997650146484,-3.197748899459839,2.368007183074951,happy
happy_52.wav,cafe,,5.391,180.3244148615235,90.20955558439451,0.055571895092725754,6.492753623188406,1067.4411484710329,2000.1849112426034,1277.4027864237867,0.06676740477071005,0.45149946212768555,0.16844333708286285,0.13480621576309204,0.06942629814147949,0.12144474685192108,-307.60137939453125,124.11200714111328,40.45478057861328,20.112091064453125,13.660904884338379,17.261707305908203,-8.402422904968262,-1.1436114311218262,-7.879178524017334,-9.338406562805176,-8.718670845031738,-0.42323538661003113,4.837605953216553,happy
happy_53.wav,cafe,,6.562,185.4215652576844,92.73702282137685,0.05208338424563408,6.4,865.7037955336539,1450.7736650485438,1160.891912312207,0.05513311589805825,0.5309070944786072,0.13819816708564758,0.13380557298660278,0.03932656720280647,0.09915195405483246,-341.86334228515625,139.1942901611328,40.26728439331055,16.416540145874023,18.627174377441406,23.089454650878906,-10.106729507446289,-0.19036880135536194,-6.46621561050415,-8.483831405639648,-8.436360359191895,0.29566460847854614,2.3577029705047607,happy
happy_54.wav,cafe,,4.805,203.13213161545912,94.15674306661842,0.057415761053562164,6.2439024390243905,1152.517785760339,2113.048427152318,1485.8866583997265,0.07565125724337748,0.4888066351413727,0.15823674201965332,0.14365452527999878,0.05484171584248543,0.10422475636005402,-324.3218078613281,117.38809967041016,41.97758865356445,19.265539169311523,13.477234840393066,16.673633575439453,-1.9095560312271118,-2.181638717651367,-7.9228644371032715,-7.342041015625,-10.725744247436523,-0.3975623846054077,6.1320719718933105,happy
happy_55.wav,cafe,,4.922,194.5169254279112,83.63730110077354,0.05364057794213295,5.282539682539682,867.558346292923,1422.0271915584415,1175.3835586339417,0.05497285917207792,0.48754531145095825,0.1834637075662613,0.1658199280500412,0.04465379938483238,0.0732535719871521,-331.0960693359375,146.40394592285156,30.99969482421875,5.741224765777588,10.976746559143066,19.949256896972656,-5.207043170928955,-1.2971223592758179,-5.194698333740234,-9.74330997467041,-10.714268684387207,-3.1554808616638184,2.9422481060028076,happy
happy_56.wav,cafe,,6.797,194.6027337791606,101.56045725292894,0.04915785416960716,6.032183908045977,1135.990635002613,2200.4474765258215,1458.9540619355503,0.06411384976525822,0.41513189673423767,0.19791382551193237,0.14796684682369232,0.062338363379240036,0.11785633862018585,-309.21942138671875,122.99939727783203,35.87208938598633,12.920867919921875,11.268431663513184,22.341846466064453,-4.280858039855957,1.6341888904571533,-3.6894795894622803,-9.07310962677002,-11.066280364990234,-0.2900763750076294,-0.14111903309822083,happy
happy_57.wav,cafe,,7.109,192.86431310652785,95.66826965908012,0.05174696817994118,7.314285714285714,926.0859788974627,1632.8125,1252.6576095477237,0.05673696748878924,0.48762568831443787,0.1745726764202118,0.14036710560321808,0.06324262171983719,0.08115603029727936,-329.39044189453125,128.95932006835938,33.63613510131836,18.004913330078125,9.553690910339355,20.826229095458984,-3.1770427227020264,2.9065680503845215,-2.6542365550994873,-7.155759334564209,-11.487668991088867,-2.056313991546631,1.363468050956726,happy
