start_sec,end_sec,pitch,pitch_std,pitch_velocity,energy,speech_rate,spectral_centroid,spectral_rolloff,spectral_bandwidth,zcr,low_band_ratio,low_mid_ratio,high_band_ratio,thickness_score,main_freq_velocity_mean,main_freq_jump_ratio,main_freq_smoothness,main_freq_std,main_freq_range,z_pitch_velocity,z_main_freq_velocity,z_jump_ratio,z_smoothness,z_main_freq_std,z_main_freq_range,z_energy,z_speech_rate,z_low_band,z_low_mid_band,z_high_band,neutral_like_score
13.0,15.5,81.9120314677982,27.133456916616343,7.567498618203299,0.07221384346485138,5.2,2056.325410417757,3361.934840425532,3115.8808902647615,0.04192777593085106,0.49331340193748474,0.21546930074691772,0.14724236726760864,0.056801780712663785,45.47275641025641,0.16666666666666666,0.01129772287849493,144.26025060413727,609.375,0.16287623875471138,0.8643022241800138,1.0690307439083366,-0.9255774694633202,-0.10506055669643126,-0.20936498076769477,-0.2431679826402543,-0.6238217704577008,-0.20013324617035952,-0.454657281150946,0.3804431862160542,-3.304253329050656
14.0,16.5,74.48661579199573,40.50119595829401,8.721355162061846,0.047919370234012604,4.4,1812.6308919696276,3000.6981382978724,2688.2161649856826,0.03810048204787234,0.4616296589374542,0.17977237701416016,0.1681395173072815,0.042730797064097825,31.450320512820515,0.11538461538461539,0.016681731535095178,125.0887565436534,421.875,0.5597866208903748,-0.4083159461914376,-0.21157253840553777,0.06551289953530483,-0.5516065896577173,-0.8249338131103192,-1.3110998040062212,-1.065374628559448,-0.7694830971905023,-1.424200197949152,1.2853026401697827,-3.64656965943636
15.0,17.5,74.8486551091228,35.476643852878816,5.6909297335629825,0.057734888046979904,6.0,1705.0005035577362,2785.472074468085,2623.6535346477003,0.03476354720744681,0.4584760069847107,0.22731100022792816,0.15490274131298065,0.17182062687266247,24.639423076923077,0.09401709401709402,0.021708748718904314,139.51591273017698,468.75,-0.48263699863244297,-1.0264447718004286,-0.7451572393696525,0.9908881419313434,-0.2155665636858249,-0.6710416050246631,-0.8796311437865669,-0.1822689123559535,-0.82615352496989,-0.13303192372186878,0.7121420955226911,0.5699911677353945
16.0,18.5,86.5640752558767,34.91405243484795,7.723597028086104,0.08599783480167389,7.2,1472.5829014611688,2121.5425531914893,2761.9026779850547,0.022926363031914893,0.497506707906723,0.26804935932159424,0.12925952672958374,0.5130719056690309,37.760416666666664,0.14102564102564102,0.013924580170919739,181.53639629492378,843.75,0.21657189082439277,0.1643622304757153,0.42872910275139947,-0.44202457619958735,0.7631824153845634,0.5600960596605857,0.362746079959791,0.4800603747966677,-0.12478046575974353,0.9734384208081406,-0.3982248732505335,-3.3193773324439335
17.0,19.5,90.62263133124908,36.50380888360458,8.985192369811449,0.08542424440383911,8.0,1628.0237371214546,2341.9547872340427,3083.4132812572248,0.023447888962765957,0.510277509689331,0.2595973312854767,0.119431272149086,0.4770520041297722,43.87019230769231,0.1623931623931624,0.011560478544272787,178.449147831575,843.75,0.6505429003489234,0.7188601475661336,0.9623138037155141,-0.8772093061928146,0.6912736455346551,0.5600960596605857,0.33753230263449546,0.921613232898415,0.10470801646688777,0.7438779136802453,-0.8237943435440359,-5.049673023079022
18.0,20.5,71.25158324201891,27.109736307185198,5.03412696722073,0.058123499155044556,4.4,1417.177166763036,2163.9295212765956,2744.4218004639315,0.01925282579787234,0.5121334195137024,0.23859499394893646,0.12477410584688187,0.5356159734177033,40.56490384615385,0.1282051282051282,0.012811965165751362,172.65959059882138,843.75,-0.7085678895774294,0.41888586455000587,0.10857828217293049,-0.6468351711220032,0.5564221933352536,0.5600960596605857,-0.8625486508057467,-1.065374628559448,0.13805830535199906,0.17344591922344818,-0.5924463571834597,-3.546826554331798
19.0,21.5,75.61598593018874,30.795087679040897,5.043894882873601,0.06602264195680618,4.0,1485.4102137277469,2483.4773936170213,2695.5305682311964,0.021712932180851064,0.5505498051643372,0.19699138402938843,0.13900911808013916,0.4823987752318688,32.65224358974359,0.10683760683760683,0.01621906174816078,149.3844841846891,445.3125,-0.7052078643168497,-0.2992343887310275,-0.42500641879118384,-0.019655531480346558,0.014294052294573393,-0.7479877090674912,-0.5153196378791752,-1.2861510576103221,0.8283922550655852,-0.956524988429815,0.02393843078791906,-1.7238880940104808
20.0,22.5,77.97580382996293,28.338208415709254,6.512417312519745,0.07430712133646011,7.2,1657.0046809582882,2800.8311170212764,2855.8051139629424,0.025004155585106384,0.5430280566215515,0.21517258882522583,0.1442577987909317,0.39347981729759307,38.16105769230769,0.13247863247863248,0.013866313561686126,158.75435449777925,468.75,-0.20005685414318003,0.20072274962918565,0.2152952223657537,-0.4527503158721727,0.23253882781764143,-0.6710416050246631,-0.15115207314465215,0.4800603747966677,0.6932280980958151,-0.46271609720354534,0.251209534882435,-1.7950296129880858
21.0,23.5,75.28038217124623,17.213278626553556,5.600192667347311,0.07345782220363617,7.2,1543.0096599102044,2404.5877659574467,2856.598242442804,0.02141373005319149,0.5477563738822937,0.23370207846164703,0.12137604504823685,0.5383351438776478,37.56009615384615,0.13247863247863248,0.013327232168392154,135.13848678563727,468.75,-0.5138492700514682,0.14618197089898044,0.2152952223657537,-0.5519846245587021,-0.31752638924501675,-0.6710416050246631,-0.1884854024654088,0.4800603747966677,0.7781949130323249,0.04055235145529793,-0.7395844804646782,-1.4613415819683315
22.0,24.5,72.39625304654257,21.74408480131141,4.885695715603754,0.06871054321527481,7.6,1323.2646462595615,1897.340425531915,2688.7168023902595,0.015965757978723405,0.5242387652397156,0.23584066331386566,0.12854664027690887,0.6212904138421425,32.05128205128205,0.10256410256410256,0.015756351356491675,137.02237937002548,445.3125,-0.759626147307769,-0.35377516746123266,-0.5317233589840067,-0.10483143703106468,-0.27364641007230817,-0.7479877090674912,-0.3971653869376671,0.7008368038475411,0.3555886894876831,0.09863718282517285,-0.42909329526376266,-0.25025781572860273
23.0,25.5,83.89398653848258,30.568984792936373,7.502385605855131,0.08348403126001358,8.0,1449.343457321995,2242.4202127659573,2691.5856827934044,0.021725398936170214,0.5278849005699158,0.21296365559101105,0.14437367022037506,0.4881543048876749,33.35336538461539,0.12393162393162394,0.01616631179993322,178.10093041613138,679.6875,0.14047828057639924,-0.2356034802124548,0.001861341980107966,-0.029365762088802413,0.6831629002279087,0.021473331360789383,0.2522447832536008,0.921613232898415,0.42110893458772575,-0.5227116191411343,0.2562268390686951,-2.284805594736032
24.0,26.5,87.54183815288289,24.239404153589593,4.866374928253714,0.08945177495479584,8.0,1454.4473099133597,2231.648936170213,2675.753725665348,0.02278299534574468,0.5411438345909119,0.21435630321502686,0.14175620675086975,0.5139984705563142,49.57932692307692,0.18803418803418803,0.011009943798489677,178.83345627398555,890.625,-0.7662722257402075,1.2369975455030817,1.6026154448724514,-0.9785519523781733,0.7002250298060396,0.7139882677462419,0.5145737225501391,0.921613232898415,0.6593690451287296,-0.48488674522290004,0.14288906041160676,-4.950042689097548
25.0,27.5,76.96259725021287,28.924522137807767,5.958728190444501,0.05840176343917847,7.6,1385.5027348684712,2163.8297872340427,2693.550865339568,0.0181391289893617,0.5215216875076294,0.235601007938385,0.11962761729955673,0.567862051917006,42.868589743589745,0.1623931623931624,0.012632877334354446,158.18668060314388,468.75,-0.39051810532466713,0.6279588496824587,0.9623138037155141,-0.6798017274971951,0.21931646106493222,-0.6710416050246631,-0.8503167624683199,0.7008368038475411,0.30676340385233614,0.09212804569309395,-0.8152924777248157,-3.311175900024544
26.0,28.5,62.41817763108852,26.586183537117197,4.428758337608722,0.037377841770648956,4.4,1240.2533121536742,1838.1981382978724,2678.471281350381,0.01300282579787234,0.4533005952835083,0.2513495087623596,0.12273386120796204,0.5426471811665554,28.74599358974359,0.08547008547008547,0.01848032994923858,116.0607757157612,468.75,-0.9168061626895686,-0.6537494504773604,-0.9585911197552982,0.39659958227465586,-0.7618880112113623,-0.6710416050246631,-1.7744823019469864,-1.065374628559448,-0.9191545280724795,0.5198637110513868,-0.6807902053350099,-1.5405198361176144
27.0,29.5,53.51804450494609,13.9403845913562,4.059278790184154,0.027177684009075165,7.2,1155.4738337259837,1607.6130319148936,2659.7332107636344,0.011486037234042554,0.40100669860839844,0.23721566796302795,0.11998317390680313,0.47721244296085596,14.923878205128204,0.029914529914529916,0.034287396070929295,23.656948530706952,93.75,-1.043901917478281,-1.9081873612720772,-2.3459113422619957,3.3063703487326377,-2.914175273213351,-1.902179269709912,-2.2228588916772924,0.4800603747966677,-1.8588642802064956,0.13598286639556267,-0.7998966578703465,4.23977180186615
28.0,30.5,60.68082311342144,24.555176380582804,5.005101629499364,0.05125824362039566,2.0,1255.2819958695,1797.905585106383,2703.4125987556563,0.014644281914893618,0.3323798179626465,0.37352558970451355,0.15822921693325043,0.40574511975079275,33.15304487179487,0.07692307692307693,0.01693752470434297,191.5736495844726,914.0625,-0.7185521965070231,-0.25378373978919033,-1.172025000140944,0.11259940378643328,0.9969720002825975,0.79093437178907,-1.1643302444051422,-2.3900332028646907,-3.0920741402788474,3.8382155882729108,0.8561805365365751,-7.949142467130936
29.0,31.5,72.71208494138901,47.87508598225059,14.229098838793258,0.06876067072153091,4.0,1813.73726551574,3254.8204787234044,3158.206488870031,0.025189079122340426,0.360027015209198,0.3194381296634674,0.18117517232894897,0.02665920513033218,46.07371794871795,0.10683760683760683,0.011427590519513961,184.22840377127343,984.375,2.4543727885316304,0.918843002910219,-0.42500641879118384,-0.9016713845240348,0.8258851580854484,1.021772683917554,-0.39496189157689254,-1.2861510576103221,-2.595260123278601,2.3691782515267135,1.8497545229596273,-9.398976636197375
30.0,32.5,93.88115217857448,51.34360571784404,17.25278906157887,0.11097443848848343,6.0,2427.214222835685,4427.393617021276,3410.736918885607,0.046143617021276596,0.4076820909976959,0.2699579894542694,0.19651515781879425,-0.3267865202794587,71.81490384615384,0.17094017094017094,0.0075373582448954,255.77059178966243,1476.5625,3.494479592253006,3.255006358520669,1.1757476841011598,-1.6177868268377336,2.4922592105298382,2.6376408688169435,1.4606628618281885,-0.1822689123559535,-1.7389089560409177,1.0252775887929355,2.5139853327900386,-13.717584418153596
31.0,33.5,103.15045056279496,49.99454661350519,20.663329672037005,0.10236015915870667,9.2,3065.739710758779,5453.557180851064,3673.529413434981,0.06872922207446809,0.45897814631462097,0.1855435073375702,0.19764696061611176,-0.6955271593122649,56.18990384615385,0.1794871794871795,0.009541164185827481,220.6442079809326,1570.3125,4.66765747488595,1.8369461115353378,1.3891815644868055,-1.2489254642235712,1.674088895134609,2.9454252849882554,1.0819980137784624,1.5839425200510358,-0.817130192320225,-1.267453959285261,2.5629930902698743,-13.653038710426998
32.0,34.5,85.91569450276037,36.75450074947571,8.999030284068274,0.08504143357276917,8.8,2614.1400638620516,4510.970744680851,3501.9485456815787,0.05524227061170213,0.45257261395454407,0.22242124378681183,0.1698870211839676,-0.36074700964673245,49.479166666666664,0.1581196581196581,0.010818245923570021,222.40011677426438,1570.3125,0.6553029477437844,1.2279074157147143,0.8555968635226909,-1.0138397703792579,1.7149878518580866,2.9454252849882554,0.3207047771237053,1.3631660910001628,-0.9322361914728812,-0.26583969051557393,1.3609706332041553,-8.19118457402619
33.0,35.5,78.51737327683625,33.054647829799435,7.725247198351481,0.08063195645809174,7.6,2528.972703340308,4250.864361702128,3426.4209703631673,0.052784242021276594,0.38384273648262024,0.29256168007850647,0.17072926461696625,-0.3530435715447284,41.76682692307692,0.14957264957264957,0.013220889572945406,183.11398361115192,632.8125,0.21713952612889054,0.5279674220104157,0.6421629831370452,-0.5715602101277159,0.7999278748406294,-0.13241887672486674,0.1268738229965952,0.7008368038475411,-2.167296881721341,1.6392029875834302,1.397440292053923,-5.646371859768348
34.0,36.5,91.47827566771534,37.20600311058623,10.248940694214754,0.10120325535535812,9.6,2114.702477565976,3667.3204787234044,3208.222215259404,0.03828540558510638,0.41683462262153625,0.30752190947532654,0.16755162179470062,-0.037638668460388935,51.58253205128205,0.1794871794871795,0.010476235973843132,200.2905914322911,703.125,1.0852545055584109,1.418800141270432,1.3891815644868055,-1.0767970924965784,1.20000864361447,0.09841943540361744,1.0311430570104796,1.8047189491019096,-1.5744399879494388,2.0455288814882024,1.2598464027648804,-9.699107026892023
35.0,37.5,102.2955152963184,48.001198847424334,13.669466227449268,0.09564895182847977,8.0,2115.92262115378,3691.4561170212764,3205.8243888653533,0.03695977393617021,0.4661422371864319,0.24283215403556824,0.17966200411319733,-0.025394353436918204,54.787660256410255,0.18803418803418803,0.009766116187442367,169.56987106971047,703.125,2.261867060842701,1.7096842944981925,1.6026154448724514,-1.207516213884762,0.48445586695846266,0.09841943540361744,0.7869880417723153,0.921613232898415,-0.6883930645586351,0.28852890452741914,1.7842334082216957,-7.9761808670693135
36.0,38.5,94.94647575415203,53.11095290961048,10.318451302561138,0.0732966735959053,6.0,1796.8504203347954,3002.8922872340427,3325.1106411710284,0.021966422872340425,0.4770064949989319,0.23829226195812225,0.1684863567352295,0.22691361327946427,34.35496794871795,0.11538461538461539,0.015295739512899625,156.08597519014376,492.1875,1.109165174755628,-0.14470218232877988,-0.21157253840553777,-0.18962104105058075,0.17038643685106397,-0.5940955009818351,-0.19556914223327332,-0.1822689123559535,-0.4931647556121404,0.16522359565351005,1.3003210007972763,-2.001798240645566
37.0,39.5,85.03515058023015,35.23898597937845,6.504143040279294,0.09286291152238846,6.0,1677.1012724700136,2644.847074468085,3267.4732053599223,0.01935048204787234,0.41652074456214905,0.32982298731803894,0.16442380845546722,0.3016267164086026,42.16746794871795,0.13675213675213677,0.01304737372606115,211.4638304869953,796.875,-0.20290308712970873,0.5643279411638861,0.3220121625585769,-0.6035010734665608,1.460257821871803,0.40620385157492966,0.6645198132903609,-0.1822689123559535,-1.5800803072245455,2.6512351944813797,1.124410160749353,-6.060492701849728
38.0,40.5,89.94101108564404,28.823151800633813,8.29379783792896,0.11026418209075928,7.2,1620.7144089184037,2639.9601063829787,2995.8002492454802,0.02308427526595745,0.45068877935409546,0.3211285173892975,0.14920970797538757,0.36796280018862004,45.67307692307692,0.16666666666666666,0.011963941297099193,204.90343872487563,796.875,0.4127129297892308,0.8824824837567486,1.0690307439083366,-0.8029397286196571,1.3074519473372386,0.40620385157492966,1.4294415465417325,0.4800603747966677,-0.9660882824051606,2.4150898672863996,0.46563024929413765,-7.2394384307590744
39.0,41.5,88.91339813291007,21.28603243052035,5.062399778001656,0.11627255380153656,5.6,1580.1589960195713,2648.038563829787,2883.1652602911295,0.022155501994680853,0.5441597700119019,0.22863437235355377,0.14868682622909546,0.4561798309629307,52.3838141025641,0.17094017094017094,0.009951869045362691,173.8291977198069,937.5,-0.6988424413049946,1.4915211795773722,1.1757476841011598,-1.173322756882586,0.583664901616184,0.867880475831898,1.6935564044176856,-0.4030453414068274,0.7135647373051676,-0.09708860041776343,0.44298914797008065,-5.752397982334313
40.0,42.5,86.75825022743224,33.40255627342499,7.124825057349686,0.09233618527650833,7.2,1549.0845270781356,2458.44414893617,2907.0469148835077,0.020518201462765957,0.5043669939041138,0.2561138868331909,0.15854370594024658,0.437813514721332,63.40144230769231,0.20512820512820512,0.00860765222129609,188.61508480618429,937.5,0.01060277535499975,2.4914354562977983,2.029483205643743,-1.4207667030480768,0.9280605549442422,0.867880475831898,0.6413660814197728,0.4800603747966677,-0.0015026443683052943,0.6492661504914072,0.8697981040328482,-6.8191977409912905
41.0,43.5,73.50653789935048,34.742676237035745,7.592147771417054,0.05678195506334305,4.8,1408.0382112877307,2064.2952127659573,2924.7943275160255,0.016792719414893617,0.49678000807762146,0.25199928879737854,0.14597393572330475,0.5263770860610335,49.67948717948718,0.12393162393162394,0.010554089709762533,176.512744900464,937.5,0.17135519991627465,1.2460876752914496,0.001861341980107966,-1.0624657470657553,0.6461705855240888,0.867880475831898,-0.9215199901585563,-0.8445981995085747,-0.13783910089117163,0.5375120001629601,0.32551931992914335,-4.995898599961367
42.0,44.5,71.90184236195735,42.24428742670923,10.107013565428762,0.04731474816799164,5.6,1909.9404316803677,3112.4002659574467,3217.183558425658,0.028517702792553192,0.35265061259269714,0.26856502890586853,0.19417071342468262,-0.0802180870957665,35.35657051282051,0.08547008547008547,0.015366669002444322,141.39550964922634,632.8125,1.0364335743761965,-0.05380088444510494,-0.9585911197552982,-0.17656431353593227,-0.17178663995532334,-0.13241887672486674,-1.3376776654839582,-0.4030453414068274,-2.7278124461138575,0.9874442157215723,2.412469448075936,-5.517269186765323
43.0,45.5,74.54879615681492,43.26580356683224,11.381997840295279,0.052447766065597534,6.0,1826.3929505041197,3055.5518617021276,3110.50407816894,0.027987865691489363,0.37304118275642395,0.2783786356449127,0.17205092310905457,0.02092390390665186,32.95272435897436,0.10256410256410256,0.01654293486219398,148.25337109230648,492.1875,1.4750101881222717,-0.2719639993659252,-0.5317233589840067,0.03996315499824994,-0.012052045857219638,-0.5940955009818351,-1.1120414435988908,-0.1822689123559535,-2.361398412111548,1.2539857522784656,1.4546689179284524,-4.4520624216040545
44.0,46.5,70.49341341113394,37.505044385275674,8.96583438759382,0.04910438135266304,6.8,1414.4021412493862,2250.0,2638.0930871232977,0.022413148271276596,0.39806970953941345,0.3080916702747345,0.1618102490901947,0.32784300471205347,30.14823717948718,0.08547008547008547,0.017659625869836052,146.68351886010691,492.1875,0.6438840274064681,-0.5264876334402154,-0.9585911197552982,0.24552406201214802,-0.04861733828630864,-0.5940955009818351,-1.2590093112322156,0.2592839457457938,-1.911641323905934,2.061003815728218,1.011241432207594,-3.5525776673115232
45.0,47.5,76.2047832732431,52.605316735946275,9.675290234986045,0.0515705831348896,5.6,1447.961142930984,2197.839095744681,2663.210100930017,0.021513464095744683,0.4694649577140808,0.16736142337322235,0.1707313507795334,0.29714283666348984,21.634615384615383,0.0641025641025641,0.02498190688074624,113.16566515663182,421.875,0.8879268358436233,-1.2991486654514541,-1.492175820719413,1.5934123459803038,-0.8293214689838718,-0.8249338131103192,-1.1506004835896384,-0.4030453414068274,-0.6286845118981536,-1.7612867290846075,1.397530624176618,-0.48919503663993236
46.0,48.5,84.09774344667541,43.70994681418282,5.177568405172867,0.0883118137717247,7.2,1449.2029168313045,1984.0093085106382,2728.8978620397224,0.02323803191489362,0.5341222882270813,0.1758241504430771,0.13594484329223633,0.48925680718905995,28.645833333333332,0.1111111111111111,0.01814306154430158,148.56743988003535,445.3125,-0.6592260573932621,-0.6628395802657282,-0.318289478598361,0.334515085532472,-0.004736696787667361,-0.7479877090674912,0.4644635262533812,0.4800603747966677,0.5331934106345947,-1.5314356318640159,-0.10874655286209743,-0.6182656867863283
47.0,49.5,97.25314183594317,58.59554776026098,9.868815340318172,0.08917312324047089,6.4,1718.1945201022518,2556.083776595745,2866.465191624704,0.029552443484042554,0.49188515543937683,0.20216698944568634,0.1472170650959015,0.2682420396025446,28.545673076923077,0.10683760683760683,0.01848032994923858,152.18003127405302,703.125,0.9544967434452699,-0.6719297100540956,-0.42500641879118384,0.39659958227465586,0.07940845906816986,0.09841943540361744,0.5023248036302569,0.03850751669492039,-0.22579851971196715,-0.81595344761356,0.37934758661365325,-1.0904442324233183
48.0,50.5,96.77003573698177,51.85939635780809,12.440548747314777,0.08869102597236633,6.0,1744.197586529832,2716.25664893617,2853.947898170666,0.030167470079787234,0.48068171739578247,0.23265889286994934,0.13532257080078125,0.266022586612799,37.05929487179487,0.13675213675213677,0.014284728980986903,162.023285616325,703.125,1.8391367749596288,0.10073132195714264,0.3220121625585769,-0.37572824574582614,0.30867938412509643,0.09841943540361744,0.4811328638540563,-0.1822689123559535,-0.4271218223605117,0.012219007974265355,-0.13569133460312394,-2.905920783950212
49.0,51.5,97.23749497872106,46.2428626798066,7.83651522318072,0.09201231598854065,6.8,1796.5001076984593,2797.1409574468084,2834.9677586650732,0.03339012632978723,0.5007104873657227,0.22813300788402557,0.1333778202533722,0.26590949106942485,35.35657051282051,0.1282051282051282,0.015178967683619501,162.6891220984269,703.125,0.2554141578320388,-0.05380088444510494,0.10857828217293049,-0.2111164439652858,0.32418817226364566,0.09841943540361744,0.6271294970206187,0.2592839457457938,-0.06720925778469215,-0.1107058626167267,-0.21990022983830995,-1.7340871786576288
