start_sec,end_sec,pitch,pitch_std,pitch_velocity,energy,speech_rate,spectral_centroid,spectral_rolloff,spectral_bandwidth,zcr,low_band_ratio,low_mid_ratio,high_band_ratio,thickness_score,main_freq_velocity_mean,main_freq_jump_ratio,main_freq_smoothness,main_freq_std,main_freq_range,z_pitch_velocity,z_pitch_std,z_main_freq_velocity,z_main_freq_std,z_main_freq_range,z_jump_ratio,z_smoothness,z_energy,z_speech_rate,z_centroid,z_low_band,z_low_mid_band,z_high_band,baseline_like_score
3.0,5.5,80.66529832180407,23.88322571678512,6.779758669356773,0.07382788509130478,4.0,1564.2949009105844,2302.8590425531916,3130.004699421095,0.020048620345744683,0.5361948609352112,0.22016368806362152,0.12666970491409302,0.508956980402686,21.434294871794872,0.08547008547008547,0.023900806523996974,86.46717171131459,398.4375,-0.10809519680576703,-0.690702468541205,-1.317328925028189,-1.4511877823988004,-0.9018799171531473,-0.9585911197552982,1.3944029795704513,-0.17221824861964324,-1.2861510576103221,-0.1742399312676866,0.5704370835996552,-0.32715581896077794,-0.510365751281913,2.194622170557459
2.0,4.5,77.42864714634378,28.228945821848615,5.867543027611001,0.07440318167209625,5.2,1423.5270816240522,1947.8058510638298,2931.9763875804174,0.01901595744680851,0.523626983165741,0.22633464634418488,0.1305512934923172,0.565043313510355,23.13701923076923,0.10256410256410256,0.022045735439347614,93.13280028156866,398.4375,-0.4218845156622281,-0.21344627205352398,-1.1627967186259414,-1.2959307124046824,-0.9018799171531473,-0.5317233589840067,1.0529207860843866,-0.14692947122930344,-0.6238217704577008,-0.606508017795826,0.34459510098793095,-0.15955009092749417,-0.34229057764833415,2.102997112861428
4.0,6.5,75.67825627388383,20.903389760542368,4.136084989945041,0.07087717205286026,4.8,1336.2269625999995,1907.912234042553,2843.6088810940987,0.016788563829787235,0.5617642998695374,0.23623627424240112,0.09583572298288345,0.7214991649228172,22.736378205128204,0.07692307692307693,0.023843482376417466,88.90964059941788,421.875,-1.0174816676996232,-1.017954371620883,-1.1991572377794113,-1.394297339266255,-0.8249338131103192,-1.172025000140944,1.3838507285989639,-0.3019251296675665,-0.8445981995085747,-0.8745881485776527,1.0299142434766693,0.10938213598811275,-1.8454961399006953,2.093560196639033
111.0,113.5,61.84611456879445,25.531100749592106,5.514208891620323,0.04040626063942909,5.2,1629.7054611626397,2528.557180851064,2442.017970248934,0.03452875664893617,0.3685482144355774,0.2208571881055832,0.1923023760318756,-0.004831844517612788,20.03205128205128,0.05982905982905983,0.027929696279536703,44.31447372615747,304.6875,-0.5434264765620285,-0.5097293383278444,-1.444590742065334,-2.4330163245302754,-1.2096643333244594,-1.5988927609122354,2.1360425439083808,-1.6413596428275414,-0.6238217704577008,0.02662201191079035,-2.4421360586740057,-0.30832007674061057,2.331569289449179,1.713489400991426
122.0,124.5,79.09263557147283,32.48247919972237,5.055738561463926,0.08188600093126297,6.8,1475.7918216311948,2098.3045212765956,2865.722496021756,0.020140043218085105,0.5582778453826904,0.2047533094882965,0.1110449731349945,0.5930680434401032,22.93669871794872,0.09829059829059829,0.022596952320915516,120.43545351627712,421.875,-0.7011338058732776,0.25368578258388924,-1.1809769782026762,-0.6599921959378559,-0.8249338131103192,-0.6384402991768297,1.1543890000854335,0.18199887080408136,0.2592839457457938,-0.4460140975924338,0.9672634277989605,-0.745707947002401,-1.1869262506307459,1.1985704360927079
124.0,126.5,60.61256824929063,13.287671092938949,2.44334202944247,0.04573724791407585,5.2,944.6226685683113,1262.3337765957447,2252.5706828201,0.011101645611702128,0.5293303728103638,0.21390889585018158,0.08944346755743027,0.8236834692368741,23.838141025641026,0.09829059829059829,0.0218039747803811,55.91282916392539,398.4375,-1.5997613790611205,-1.8543287438648894,-1.0991658101073687,-2.1628652557992503,-0.9018799171531473,-0.6384402991768297,1.0084173916831276,-1.4070211208189394,-0.6238217704577008,-2.077121793804593,0.4470837509076292,-0.4970385105894777,-2.1222847327388257,1.1192456867445206
114.0,116.5,80.20744724143334,20.6832902151029,4.849327891675547,0.07290031015872955,8.4,1436.260124277392,2150.565159574468,2778.854603074086,0.019913563829787234,0.5914484262466431,0.1917131245136261,0.10069578140974045,0.6566163315486739,22.536057692307693,0.09401709401709402,0.022494690094612857,86.79933425470357,398.4375,-0.7721361659661689,-1.0421261703942817,-1.2173374973561462,-1.4434509901811086,-0.9018799171531473,-0.7451572393696525,1.1355645304262554,-0.2129924106188032,1.1423896619492888,-0.567407547167402,1.563331426239828,-1.0998846561939586,-1.6350526198053645,0.9050164262076527
11.0,13.5,70.83863843732134,15.781479497000495,3.852183956250582,0.058840177953243256,6.0,1736.0423662467874,2985.2393617021276,2832.577703441954,0.030950797872340424,0.4974454343318939,0.2288496494293213,0.1363218128681183,0.25807125228702965,32.25160256410256,0.1452991452991453,0.015583460130085106,132.81676473726878,539.0625,-1.1151396203906567,-1.5804534171256772,-0.3355949078844978,-0.3716043743549332,-0.44020329289617893,0.5354460429442227,-0.13665731999391098,-0.8310450208639715,-0.1822689123559535,0.3531600709716134,-0.12588153834136329,-0.09124158778659115,-0.09242353829110872,0.7123505285919121
115.0,117.5,72.74899479952447,24.62785469409638,6.476288365158032,0.05478624254465103,8.0,1314.301317415684,1802.2938829787233,2756.070063465366,0.015394365026595745,0.5604135990142822,0.21519231796264648,0.09401636570692062,0.7199227898883638,20.833333333333332,0.06837606837606838,0.024733294411124672,82.68427324459789,445.3125,-0.21248470263077748,-0.6089257353613556,-1.371869703758394,-1.5392997625125213,-0.7479877090674912,-1.3854588805265897,1.5476476676577973,-1.0092471404761945,0.921613232898415,-0.9419171498917033,1.0056424479785318,-0.46218024583484096,-1.9242754293324633,0.5925866092771627
120.0,122.5,60.74323932094499,22.544776493630835,4.299269299233182,0.05049412325024605,2.8,1088.8138225422988,1459.3085106382978,2509.591545612643,0.012377410239361702,0.4773460924625397,0.23915790021419525,0.11448264122009277,0.6651356444269654,21.233974358974358,0.06837606837606838,0.024250624479600334,75.21229749752543,421.875,-0.9613485661430742,-0.8376938002402289,-1.335509184604924,-1.7133384220823817,-0.8249338131103192,-1.3854588805265897,1.4587976023904308,-1.1979193019197076,-1.9484803447629433,-1.6343413732615353,-0.4870622643341457,0.18873468153778084,-1.0380731074772178,0.5052951698610167
123.0,125.5,72.03416712571274,15.853433590787757,3.4647728262504303,0.06371105462312698,7.2,1172.050061832415,1609.8071808510638,2512.6699771242384,0.014972573138297873,0.5683790445327759,0.19977319240570068,0.09464985877275467,0.7713372855152827,25.240384615384617,0.11538461538461539,0.02115441360056291,114.80146459518949,398.4375,-1.2484035867566698,-1.5725512659764087,-0.9719039930702233,-0.7912201218638346,-0.9018799171531473,-0.21157253840553777,0.8888459217145583,-0.6169319530772231,0.4800603747966677,-1.378740554337865,1.1487797414245446,-0.8809699454424983,-1.8968447898172272,0.42859810032855183
