start_sec,end_sec,label,pitch,pitch_std,pitch_velocity,energy,speech_rate,spectral_centroid,spectral_rolloff,spectral_bandwidth,zcr,low_band_ratio,low_mid_ratio,high_band_ratio,thickness_score,main_freq_velocity_mean,main_freq_jump_ratio,main_freq_smoothness,main_freq_std,main_freq_range
104.0,106.5,neutral,74.61217366588303,33.83814780386989,8.0704442153891,0.05977793037891388,7.6,1524.6974000284367,2236.436170212766,2966.771536183284,0.02085480385638298,0.5058966875076294,0.22901980578899384,0.13563987612724304,0.46220924527061036,32.35176282051282,0.11965811965811966,0.017141963784842604,140.5161699750084,703.125
105.0,107.5,neutral,57.45812489574876,18.60803967704275,5.379919556601685,0.03141398727893829,2.8,2142.9162909740253,4653.091755319149,3964.9100209663166,0.023389710771276596,0.38601768016815186,0.2462516874074936,0.14678864181041718,-0.20641953805120283,27.64423076923077,0.09401709401709402,0.01941889174801279,84.42320280717614,562.5
107.0,109.5,tired,69.91588398271045,20.48482614815871,2.1280450236551145,0.08057738095521927,12.4,2219.5699102549765,5030.285904255319,4152.722132728012,0.022286402925531915,0.5581139922142029,0.16984961926937103,0.1058332771062851,0.030082515734796186,14.122596153846153,0.042735042735042736,0.03655690443036733,81.05709058779183,351.5625
108.0,110.5,tired,83.55431469490918,24.436988774213106,4.648015019060492,0.09695892035961151,8.4,1867.0877268019417,3778.523936170213,3502.319998368194,0.022571060505319148,0.6148084402084351,0.16202475130558014,0.09708495438098907,0.36837328769431665,20.432692307692307,0.07692307692307693,0.02510809682242487,104.64453914182343,445.3125
109.0,111.5,tired,81.5968184828313,29.150982860322358,7.6563665751036405,0.07574298977851868,6.0,1965.331200579014,3056.9481382978724,2967.2156495142895,0.04118184840425532,0.5213119387626648,0.14786402881145477,0.15835899114608765,0.0806077215286744,24.53926282051282,0.08974358974358974,0.021708748718904314,100.6506746928283,445.3125
110.0,112.5,tired,70.71546521601927,28.48581711467821,6.943045035794679,0.05466816574335098,4.8,1749.1315420309586,2688.530585106383,2680.224541416494,0.036781083776595745,0.47777146100997925,0.14764675498008728,0.17490345239639282,0.08801752517220218,21.634615384615383,0.0641025641025641,0.025299790299484908,97.40294360505195,375.0
111.0,113.5,tired,61.84611456879445,25.531100749592106,5.514208891620323,0.04040626063942909,5.2,1629.7054611626397,2528.557180851064,2442.017970248934,0.03452875664893617,0.3685482144355774,0.2208571881055832,0.1923023760318756,-0.004831844517612788,20.03205128205128,0.05982905982905983,0.027929696279536703,44.31447372615747,304.6875
112.0,114.5,tired,66.48361523561051,17.352333585603333,3.4295337084170825,0.05897241085767746,4.8,1041.9532138247196,1516.8550531914893,2211.0136200009115,0.01328125,0.5269662737846375,0.2684551477432251,0.09581175446510315,0.8158631959821617,17.127403846153847,0.05128205128205128,0.032816034787813704,79.83858055262642,398.4375
113.0,115.5,tired,81.03706747436493,21.75348809403802,5.271049518008618,0.08398261666297913,7.2,1363.2543606810157,2066.3896276595747,2619.909628474265,0.01964552859042553,0.567785918712616,0.22760139405727386,0.09902036935091019,0.6804959223972729,20.93349358974359,0.08547008547008547,0.0255599816253351,89.69667490489205,398.4375
114.0,116.5,tired,80.20744724143334,20.6832902151029,4.849327891675547,0.07290031015872955,8.4,1436.260124277392,2150.565159574468,2778.854603074086,0.019913563829787234,0.5914484262466431,0.1917131245136261,0.10069578140974045,0.6566163315486739,22.536057692307693,0.09401709401709402,0.022494690094612857,86.79933425470357,398.4375
