start_sec,end_sec,label,pitch,pitch_std,pitch_velocity,energy,speech_rate,spectral_centroid,spectral_rolloff,spectral_bandwidth,zcr,low_band_ratio,low_mid_ratio,high_band_ratio,thickness_score,main_freq_velocity_mean,main_freq_jump_ratio,main_freq_smoothness,main_freq_std,main_freq_range,pitch_dist,pitch_std_dist,pitch_velocity_dist,energy_dist,speech_rate_dist,spectral_centroid_dist,spectral_rolloff_dist,spectral_bandwidth_dist,zcr_dist,low_band_ratio_dist,low_mid_ratio_dist,high_band_ratio_dist,thickness_score_dist,main_freq_velocity_mean_dist,main_freq_jump_ratio_dist,main_freq_smoothness_dist,main_freq_std_dist,main_freq_range_dist,neutral_profile_distance,baseline_like_score_v2
133.0,135.5,neutral,78.46579202402697,29.14722140378133,7.188297270547872,0.0796767845749855,4.0,1700.3098065538077,2855.186170212766,2646.569468085954,0.03336103723404255,0.49469608068466187,0.24951960146427155,0.1283034384250641,0.2967468259438155,43.068910256410255,0.14102564102564102,0.012443133079441795,163.85638486731912,656.25,0.20569950931254533,0.06808288553096067,0.18425702486704099,0.03718442502029713,1.2707480509323552,0.34965958614303727,0.5019874931892824,0.49674753251543563,0.7711661672089983,0.3206900359663356,0.5604507367925396,0.2805859632079284,0.41465710640581266,0.6852478071858901,0.3288370831523043,0.5717638296013875,0.34800394950679725,0.04384138486161119,4.944018697005564,-4.944018697005564
21.0,23.5,neutral,75.28038217124623,17.213278626553556,5.600192667347311,0.07345782220363617,7.2,1543.0096599102044,2404.5877659574467,2856.598242442804,0.02141373005319149,0.5477563738822937,0.23370207846164703,0.12137604504823685,0.5383351438776478,37.56009615384615,0.13247863247863248,0.013327232168392154,135.13848678563727,468.75,0.5006389914018264,1.378693785741742,0.36202856694480784,0.23618753695379707,0.4954633814746345,0.13337576771025325,0.08370352295006617,0.1081185987703988,0.4985929268582809,0.6327916920961502,0.13084040108693662,0.5805463585909489,0.4815441902771401,0.1852906688256769,0.11540320276665854,0.40901853177854697,0.32089871519443763,0.5717274474810132,4.964129883544013,-4.964129883544013
91.0,93.5,neutral,81.37926302193105,27.212186051876575,4.525829666232632,0.08388464152812958,5.6,1657.5025880523165,2467.619680851064,3260.837300355512,0.020489112367021278,0.5250400304794312,0.23867183923721313,0.14091132581233978,0.4531764026792257,40.86538461538461,0.1581196581196581,0.012746257838196377,157.30072667818357,492.1875,0.06406095069665534,0.2805925708747597,0.7315942912062128,0.22215259853535022,0.3876423347288606,0.218207706551393,0.001774190900471168,1.2722948685364368,0.5968612393556614,0.2245840276125145,0.265821118030622,0.2653433178233039,0.16563746540472019,0.4852649518418047,0.7557048439235957,0.515964508283728,0.19530833024139055,0.4947813434381852,4.970213577205368,-4.970213577205368
130.0,132.5,neutral,82.57723231123526,26.332954616966614,8.266810255560765,0.08555583655834198,6.0,1425.6130672414465,2159.1422872340427,2628.8018351260184,0.023273354388297873,0.5365313291549683,0.23688167333602905,0.11783962696790695,0.5680988680512303,36.65865384615385,0.1581196581196581,0.014492978991400627,137.7447366568247,421.875,0.17498182370073878,0.377151631355578,0.5552502850761893,0.2956146709793414,0.16686590567798673,0.49387577925445797,0.4027353048710346,0.5479168993962006,0.3009521635208521,0.43108012212188845,0.21719948658751873,0.7336754372951901,0.5919563510414041,0.1034795007303694,0.7557048439235957,0.19442741154361065,0.2601934547065006,0.7256196555666694,5.0033503453540655,-5.0033503453540655
145.0,147.5,neutral,99.36390572220608,38.889305542509476,7.5895344160832146,0.08880621194839478,9.2,1669.5842690604006,2540.126329787234,2754.874490575947,0.03289353390957447,0.5509374737739563,0.21210229396820068,0.13073202967643738,0.4097653560499593,34.95592948717949,0.13675213675213677,0.014325898827182316,148.90275852907084,679.6875,1.7292724772289074,1.00181345144089,0.32227694563544035,0.43849405253415413,1.5993455267290024,0.25530798385822173,0.09247046796037578,0.18483769943207706,0.7214799417889743,0.6899553532644833,0.45581850030100335,0.17542646780197776,0.004598899416739533,0.051052705671878175,0.22212014295948176,0.2251835919603115,0.0002987179151303382,0.12078748890443924,5.017867009303559,-5.017867009303559
70.0,72.5,stressed,93.3145403611788,26.574294979552818,6.2849145646133575,0.10608728229999542,6.8,1644.3956739740913,2576.130319148936,2912.1270019106846,0.02597448470744681,0.516941487789154,0.2663474678993225,0.14062194526195526,0.43211014356987054,40.16426282051282,0.13675213675213677,0.013526703265203936,160.1627495741401,867.1875,1.1691572113730269,0.35064712100465967,0.1264938886114844,1.1981320475787218,0.27468695242376057,0.1779591561540141,0.13926870984313425,0.2680370005098282,0.013876194427380268,0.07905500744008435,1.0175024096222083,0.25281296194661007,0.08748961085806932,0.421634043323232,0.22212014295948176,0.37229981612392093,0.26197110396167217,0.7363563212470637,5.027841186358579,-5.027841186358579
72.0,74.5,stressed,79.9887394458448,37.914278705231425,8.687953552220312,0.06658942252397537,5.6,1553.7958298676708,2345.246010638298,3033.8162328077824,0.02240483710106383,0.5007045269012451,0.26414188742637634,0.13705217838287354,0.46538803752262786,37.25961538461539,0.11965811965811966,0.014102355562448696,167.8348222019845,867.1875,0.06468866781971722,0.8947339367499786,0.7001176411619264,0.5381073402800426,0.3876423347288606,0.10025372978913731,0.16083635929422554,0.6184922871117312,0.3932581289678298,0.21271958694865103,0.9575979500395728,0.09823985973814428,0.21093801252916006,0.15802027946057462,0.20474761781181006,0.2663335214761939,0.4406704575825409,0.7363563212470637,5.063257401982401,-5.063257401982401
93.0,95.5,neutral,77.3263611312364,23.58094286294556,3.4689728704683445,0.08238369226455688,6.0,1840.7199070833842,2793.4507978723404,3086.889285350275,0.031644780585106384,0.4812949001789093,0.25235071778297424,0.14967095851898193,0.24019046910215433,34.75560897435897,0.13247863247863248,0.015706563641496002,157.00672630593834,726.5625,0.3112002683758754,0.6793833974748756,1.0951381276581214,0.15617415703572557,0.16686590567798673,0.7808291943160515,0.42174341638754365,0.7713384486208399,0.5887625130003773,0.5615062843634052,0.6373450034800399,0.644640803495734,0.624459802043781,0.06923296524861368,0.11540320276665854,0.02896971416487352,0.1884604184666975,0.27467969699009537,5.134828719417321,-5.134828719417321
19.0,21.5,neutral,75.61598593018874,30.795087679040897,5.043894882873601,0.06602264195680618,4.0,1485.4102137277469,2483.4773936170213,2695.5305682311964,0.021712932180851064,0.5505498051643372,0.19699138402938843,0.13900911808013916,0.4823987752318688,32.65224358974359,0.10683760683760683,0.01621906174816078,149.3844841846891,445.3125,0.46956518821028037,0.11288928290997297,0.5533871612101894,0.5630217723675636,1.2707480509323552,0.310251437963345,0.01883777713099314,0.35574346619624786,0.46679374258946543,0.6829890341294104,0.8662369387981763,0.18297655266164828,0.2740414163813726,0.26012569080433096,0.524898438390279,0.12331056129980862,0.010921726345152542,0.6486735515238413,5.2137139893543765,-5.2137139893543765
84.0,86.5,stressed,78.85122151192233,33.333930222707856,8.376281262410139,0.0816858634352684,5.6,1431.0601367827546,2003.0585106382978,2941.279655165065,0.01861078789893617,0.5637244582176208,0.22082966566085815,0.1334497332572937,0.6293465012899587,36.35817307692308,0.1111111111111111,0.01483911029025427,183.74583823272692,796.875,0.17001230458987546,0.39171035434984613,0.592906767931555,0.12549913043264824,0.3876423347288606,0.4771489851637276,0.6056141097090341,0.3519943184758621,0.7964894517098913,0.9197346343295482,0.218779547862746,0.05774823064939408,0.8191619079853619,0.07620911136526712,0.41818149819745615,0.1307114299056003,0.8112728251651606,0.5055180091185796,5.220521061774043,-5.220521061774043
