start_sec,end_sec,label,pitch,pitch_std,pitch_velocity,energy,speech_rate,spectral_centroid,spectral_rolloff,spectral_bandwidth,zcr,low_band_ratio,low_mid_ratio,high_band_ratio,thickness_score,main_freq_velocity_mean,main_freq_jump_ratio,main_freq_smoothness,main_freq_std,main_freq_range,pitch_dist,pitch_std_dist,pitch_velocity_dist,energy_dist,speech_rate_dist,spectral_centroid_dist,spectral_rolloff_dist,spectral_bandwidth_dist,zcr_dist,low_band_ratio_dist,low_mid_ratio_dist,high_band_ratio_dist,thickness_score_dist,main_freq_velocity_mean_dist,main_freq_jump_ratio_dist,main_freq_smoothness_dist,main_freq_std_dist,main_freq_range_dist,neutral_profile_distance,baseline_like_score_v2
29.0,31.5,happy,72.71208494138901,47.87508598225059,14.229098838793258,0.06876067072153091,4.0,1813.73726551574,3254.8204787234044,3158.206488870031,0.025189079122340426,0.360027015209198,0.3194381296634674,0.18117517232894897,0.02665920513033218,46.07371794871795,0.10683760683760683,0.011427590519513961,184.22840377127343,984.375,0.7384395539147361,1.9886509125436882,2.6061934916382907,0.4426640260652808,1.2707480509323552,0.6979712307627575,1.0214350145860005,0.9767263109231114,0.09734905313302053,2.740663344214776,2.4594663011583524,2.0087926448333566,1.416580039026058,0.9579517008369155,0.524898438390279,0.7587052917438797,0.8225128321360274,1.121086841461204,15.737077697286947,-15.737077697286947
30.0,32.5,happy,93.88115217857448,51.34360571784404,17.25278906157887,0.11097443848848343,6.0,2427.214222835685,4427.393617021276,3410.736918885607,0.046143617021276596,0.4076820909976959,0.2699579894542694,0.19651515781879425,-0.3267865202794587,71.81490384615384,0.17094017094017094,0.0075373582448954,255.77059178966243,1476.5625,1.2216202235729994,2.36957110446378,3.646300295359666,1.4129607273398002,0.16686590567798673,2.5818287190286795,2.5455539337427777,1.7039938232114242,2.1296979840267207,1.8843121769770925,1.1155656384245742,2.673023454663768,2.727730015682037,3.2941150564473656,1.0758556645020647,1.4748207340575783,2.4888868845804173,2.7369550263605933,26.44434694739378,-26.44434694739378
31.0,33.5,happy,103.15045056279496,49.99454661350519,20.663329672037005,0.10236015915870667,9.2,3065.739710758779,5453.557180851064,3673.529413434981,0.06872922207446809,0.45897814631462097,0.1855435073375702,0.19764696061611176,-0.6955271593122649,56.18990384615385,0.1794871794871795,0.009541164185827481,220.6442079809326,1570.3125,2.0798714977022694,2.2214145731161565,4.81947817799261,1.0342958792900743,1.5993455267290024,4.542604926708198,3.8793686449109406,2.4608152634916127,4.530094740985213,0.9625334132563999,1.1771659096536222,2.7220312121436034,4.095618337713451,1.8760548094620342,1.2892895448877104,1.105959371443416,1.670716569185188,3.044739442531905,29.54521037489002,-29.54521037489002
32.0,34.5,happy,85.91569450276037,36.75450074947571,8.999030284068274,0.08504143357276917,8.8,2614.1400638620516,4510.970744680851,3501.9485456815787,0.05524227061170213,0.45257261395454407,0.22242124378681183,0.1698870211839676,-0.36074700964673245,49.479166666666664,0.1581196581196581,0.010818245923570021,222.40011677426438,1570.3125,0.48409253637198474,0.7673646624864805,0.8071236508504447,0.27300264263531704,1.3785690976781295,3.155838290482354,2.6541880797199298,1.9666760390045268,3.0967023445346538,1.077639412409056,0.1755516408839352,1.5200087550778845,2.8537105881999274,1.2670161136414106,0.7557048439235957,0.8708736775991026,1.7116155259086658,3.044739442531905,18.197528129234755,-18.197528129234755
33.0,35.5,happy,78.51737327683625,33.054647829799435,7.725247198351481,0.08063195645809174,7.6,2528.972703340308,4250.864361702128,3426.4209703631673,0.052784242021276594,0.38384273648262024,0.29256168007850647,0.17072926461696625,-0.3530435715447284,41.76682692307692,0.14957264957264957,0.013220889572945406,183.11398361115192,632.8125,0.20092356251379784,0.36103896977766753,0.3689602292355509,0.07917168850820691,0.7162398105255079,2.894307408253871,2.316099949996287,1.7491626414801122,2.8354632126595942,2.312700102657516,1.729491037215069,1.5564784139276522,2.825133746095237,0.5670761199371122,0.54227096353795,0.4285941173475607,0.7965555488912086,0.03310471918121687,13.042744098709072,-13.042744098709072
34.0,36.5,happy,91.47827566771534,37.20600311058623,10.248940694214754,0.10120325535535812,9.6,2114.702477565976,3667.3204787234044,3208.222215259404,0.03828540558510638,0.41683462262153625,0.30752190947532654,0.16755162179470062,-0.037638668460388935,51.58253205128205,0.1794871794871795,0.010476235973843132,200.2905914322911,703.125,0.9991360892256956,0.8169496091372649,1.2370752086650714,0.9834409225220914,1.8201219557798765,1.6221714988629412,1.557605453442208,1.1207676167738503,1.2945277416332508,1.7198432088856137,2.135816931119841,1.4188845246386097,1.6551008341488718,1.4579088391971287,1.2892895448877104,0.9338309997164232,1.196636317665049,0.1977335929472673,15.696507882146046,-15.696507882146046
35.0,37.5,happy,102.2955152963184,48.001198847424334,13.669466227449268,0.09564895182847977,8.0,2115.92262115378,3691.4561170212764,3205.8243888653533,0.03695977393617021,0.4661422371864319,0.24283215403556824,0.17966200411319733,-0.025394353436918204,54.787660256410255,0.18803418803418803,0.009766116187442367,169.56987106971047,703.125,2.000712401583339,2.002500894803442,2.413687763949362,0.739285907283927,0.9370162395763818,1.6259183007716638,1.5889771280561344,1.1138620678608224,1.1536396891089162,0.83379628549481,0.3788169541590578,1.943271530095425,1.6096790559152303,1.7487929924248888,1.5027234252733561,1.0645501211046067,0.4810835410090418,0.1977335929472673,15.72096898752888,-15.72096898752888
36.0,38.5,happy,94.94647575415203,53.11095290961048,10.318451302561138,0.0732966735959053,6.0,1796.8504203347954,3002.8922872340427,3325.1106411710284,0.021966422872340425,0.4770064949989319,0.23829226195812225,0.1684863567352295,0.22691361327946427,34.35496794871795,0.11538461538461539,0.015295739512899625,156.08597519014376,492.1875,1.3202593306769266,2.5636649204996638,1.2609858778622882,0.24327127672166163,0.16686590567798673,0.6461153144683842,0.6939769564257536,1.4573969676318859,0.4398527670283858,0.6385679765483152,0.25551164528514875,1.4593591226710054,0.6737119161606,0.1055934844020834,0.31146455800463296,0.046654948270425586,0.16701411090164311,0.4947813434381852,8.043793537379221,-8.043793537379221
37.0,39.5,happy,85.03515058023015,35.23898597937845,6.504143040279294,0.09286291152238846,6.0,1677.1012724700136,2644.847074468085,3267.4732053599223,0.01935048204787234,0.41652074456214905,0.32982298731803894,0.16442380845546722,0.3016267164086026,42.16746794871795,0.13675213675213677,0.01304737372606115,211.4638304869953,796.875,0.40256231562465655,0.6009276169770911,0.0510823840230484,0.6168176788019727,0.16686590567798673,0.27839110538960543,0.22858723797948016,1.2914057460811403,0.7178748017119866,1.7254835281607204,2.741523244113018,1.2834482826230822,0.3965545582378554,0.6034366390905825,0.22212014295948176,0.46053498068640564,1.4568854959223823,0.5055180091185796,9.09786729483579,-9.09786729483579
38.0,40.5,happy,89.94101108564404,28.823151800633813,8.29379783792896,0.11026418209075928,7.2,1620.7144089184037,2639.9601063829787,2995.8002492454802,0.02308427526595745,0.45068877935409546,0.3211285173892975,0.14920970797538757,0.36796280018862004,45.67307692307692,0.16666666666666666,0.011963941297099193,204.90343872487563,796.875,0.8567996111506672,0.10367289649720918,0.5645336328958911,1.3817394120533442,0.4954633814746345,0.1052390189516957,0.22223512204525547,0.5090092842481017,0.32104748135739497,1.1114915033413355,2.505377916918038,0.6246683711678669,0.15047277411448864,0.9215911816834451,0.9691387243092415,0.659973635839502,1.3040796213878179,0.5055180091185796,9.589194324370201,-9.589194324370201
